VIL Call Data Records

MSISDN:- 9825479358
Report Type:- 
From Date:- 2023-06-01
From Time:- 00:00:00
Till Date:- 2023-06-22
Till Time:- 15:00:00
AuditId:- 295645072566804892
Report Date:- 2023-06-22 21:15:44

SR.NO.,IMSI,IMEI,MSISDN,MAC ID,Source IP,Source Port,Destination IP,Destination Port,Translated IP,Translated Port,First Cell ID-Name/Location,Session Start date & time,Session End date & time,Duration in sec,Data Volume Uplink,Data Volume Downlink,PGW IP address,Charging ID,Access Point Name,PDP Address IPv4,PDP Address IPv6,CGI-ld,RAT,PDP-type
57,404051935364854,8680180480286005,9825479358,,10.154.190.3,40362,142.251.12.138,443,49.14.116.4,53868,40405598188029301,01/06/2023 18:26:05,01/06/2023 18:26:09,4,6390,0,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
58,404051935364854,8680180480286005,9825479358,,10.141.7.95,38111,216.239.35.12,123,49.14.164.144,15350,404055981880293021,01/06/2023 19:21:23,01/06/2023 19:21:23,0,76,76,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
59,404051935364854,8680180480286005,9825479358,,10.141.7.95,37308,129.227.254.21,443,49.14.164.144,60104,404055981880293021,01/06/2023 19:41:03,01/06/2023 19:46:03,300,1869,3983,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
60,404051935364854,8680180480286005,9825479358,,10.141.7.95,48472,142.250.67.138,443,49.14.164.144,15348,40405598188078231,01/06/2023 19:52:19,01/06/2023 19:56:20,241,2737,7196,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
61,404051935364854,8680180480286005,9825479358,,10.141.7.95,47416,142.250.199.142,443,49.14.164.144,15351,404055981880293021,01/06/2023 18:59:07,01/06/2023 18:59:08,1,5667,8124,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
62,404051935364854,8680180480286005,9825479358,,10.141.7.95,48442,142.250.67.174,443,49.14.164.144,15347,404055981880293021,01/06/2023 19:07:57,01/06/2023 19:07:57,0,3884,6500,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
63,404051935364854,8680180480286005,9825479358,,10.141.7.95,43672,43.204.47.43,5222,49.14.164.144,60106,404055981880293021,01/06/2023 19:01:45,01/06/2023 19:01:45,0,982,387,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
64,404051935364854,8680180480286005,9825479358,,10.154.190.3,42312,8.222.188.222,443,49.14.116.4,42441,40405598188029301,01/06/2023 18:25:57,01/06/2023 18:25:57,0,913,5957,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
65,404051935364854,8680180480286005,9825479358,,10.141.7.95,41060,161.117.73.164,80,49.14.164.144,15346,404055981880293021,01/06/2023 19:31:37,01/06/2023 19:36:39,302,2416,470,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
66,404051935364854,8680180480286005,9825479358,,10.141.7.95,45989,142.250.192.42,443,49.14.164.144,15348,40405598188078231,01/06/2023 19:55:00,01/06/2023 19:55:00,0,19822,8792,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
67,404051935364854,8680180480286005,9825479358,,10.141.7.95,45736,142.251.42.110,443,49.14.164.144,15349,40405598188078231,01/06/2023 19:53:59,01/06/2023 19:53:59,0,3940,7449,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
68,404051935364854,8680180480286005,9825479358,,10.154.190.3,42351,142.251.42.110,443,49.14.116.4,42444,40405598188029301,01/06/2023 18:27:57,01/06/2023 18:28:53,56,25631,42054,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
69,404051935364854,8680180480286005,9825479358,,10.154.190.3,48396,152.67.92.122,80,49.14.116.4,42446,40405598188029301,01/06/2023 18:25:57,01/06/2023 18:30:57,300,1498,634,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
70,404051935364854,8680180480286005,9825479358,,10.141.7.95,41912,152.67.80.165,443,49.14.164.144,15351,40405598188029301,01/06/2023 20:03:38,01/06/2023 20:03:41,3,2851,7450,112.110.108.192,31982335,www,10.141.7.95,,40405598188029301,4G,IPv4
71,404051935364854,8680180480286005,9825479358,,10.141.7.95,38175,142.250.67.174,443,49.14.164.144,15351,404055981880293021,01/06/2023 19:04:10,01/06/2023 19:04:11,1,4002,6512,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
72,404051935364854,8680180480286005,9825479358,,10.154.190.3,42602,161.117.107.93,443,49.14.116.4,50881,40405598188029301,01/06/2023 18:26:37,01/06/2023 18:26:44,7,240,0,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
73,404051935364854,8680180480286005,9825479358,,10.154.190.3,47800,152.67.92.122,443,49.14.116.4,42440,40405598188029301,01/06/2023 18:25:57,01/06/2023 18:30:58,301,2387,11833,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
74,404051935364854,8680180480286005,9825479358,,10.141.7.95,40878,142.250.192.42,443,49.14.164.144,15345,404055981880293021,01/06/2023 19:50:31,01/06/2023 19:50:31,0,9628,4502,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
75,404051935364854,8680180480286005,9825479358,,10.141.7.95,38398,142.250.67.174,443,49.14.164.144,15347,404055981880293021,01/06/2023 18:45:14,01/06/2023 18:45:14,0,3885,6474,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
76,404051935364854,8680180480286005,9825479358,,10.141.7.95,40710,42.106.160.15,443,49.14.164.144,15345,40405598188078231,01/06/2023 19:54:00,01/06/2023 19:57:30,210,12042,11921,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
77,404051935364854,8680180480286005,9825479358,,10.141.7.95,45452,142.250.192.35,443,49.14.164.144,15350,404055981880293021,01/06/2023 18:51:33,01/06/2023 18:51:33,0,52,0,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
78,404051935364854,8680180480286005,9825479358,,10.154.190.3,46682,142.250.199.142,443,49.14.116.4,53868,40405598188029301,01/06/2023 18:25:57,01/06/2023 18:27:54,117,1275,8507,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
79,404051935364854,8680180480286005,9825479358,,10.141.7.95,38934,47.241.64.8,443,49.14.164.144,60111,40405598188078231,01/06/2023 19:59:38,01/06/2023 20:02:39,181,2483,8547,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
80,404051935364854,8680180480286005,9825479358,,10.141.7.95,43076,129.227.254.14,443,49.14.164.144,60106,40405598188078231,01/06/2023 19:53:40,01/06/2023 19:58:41,301,4503,4431,112.110.108.192,31982335,www,10.141.7.95,,40405598188078231,4G,IPv4
81,404051935364854,8680180480286005,9825479358,,10.141.7.95,39687,142.251.42.68,443,49.14.164.144,15349,404055981880293021,01/06/2023 19:41:31,01/06/2023 19:41:31,0,7333,5218,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
82,404051935364854,8680180480286005,9825479358,,10.154.190.3,41574,142.251.12.188,5228,49.14.116.4,36158,4040516a2a4a3,01/06/2023 18:26:02,01/06/2023 18:33:29,447,2382,10675,112.110.108.192,31979859,www,10.154.190.3,,4040516a2a4a3,2G,IPv4
83,404051935364854,8680180480286005,9825479358,,10.154.190.3,46360,23.63.111.51,443,49.14.116.4,50884,40405598188029301,01/06/2023 18:26:10,01/06/2023 18:31:11,301,4051,70195,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
84,404051935364854,8680180480286005,9825479358,,10.141.7.95,48556,142.250.67.174,443,49.14.164.144,15347,404055981880293021,01/06/2023 19:13:00,01/06/2023 19:13:00,0,3939,6419,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
85,404051935364854,8680180480286005,9825479358,,10.154.190.3,40994,104.18.17.75,80,49.14.116.4,18762,40405598188029301,01/06/2023 18:25:58,01/06/2023 18:31:05,307,3481,62980,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
86,404051935364854,8680180480286005,9825479358,,10.154.190.3,48566,52.66.92.146,80,49.14.116.4,42441,40405598188029301,01/06/2023 18:26:14,01/06/2023 18:26:15,1,582,374,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
87,404051935364854,8680180480286005,9825479358,,10.141.7.95,37306,129.227.254.21,443,49.14.164.144,60110,404055981880293021,01/06/2023 19:41:03,01/06/2023 19:41:32,29,1909,3982,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
88,404051935364854,8680180480286005,9825479358,,10.154.190.3,47770,31.13.79.54,5222,49.14.116.4,2969,4040516a2a4a3,01/06/2023 18:26:02,01/06/2023 18:33:27,445,4027,6381,112.110.108.192,31979859,www,10.154.190.3,,4040516a2a4a3,2G,IPv4
89,404051935364854,8680180480286005,9825479358,,10.154.190.3,45878,13.235.122.87,80,49.14.116.4,18761,40405598188029301,01/06/2023 18:26:15,01/06/2023 18:26:15,0,582,374,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
90,404051935364854,8680180480286005,9825479358,,10.141.7.95,38438,142.250.183.202,443,49.14.164.144,15349,404055981880293021,01/06/2023 19:49:30,01/06/2023 19:49:30,0,8347,7067,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
91,404051935364854,8680180480286005,9825479358,,10.154.190.3,47236,13.33.146.80,443,49.14.116.4,56384,40405598188029301,01/06/2023 18:26:00,01/06/2023 18:26:10,10,49683,2038799,112.110.108.192,31979859,www,10.154.190.3,,40405598188029301,4G,IPv4
92,404051935364854,8680180480286005,9825479358,,10.141.7.95,40996,161.117.73.164,80,49.14.164.144,15345,404055981880293021,01/06/2023 19:06:37,01/06/2023 19:11:39,302,2452,510,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
93,404051935364854,8680180480286005,9825479358,,10.141.7.95,40986,161.117.73.164,80,49.14.164.144,15347,404055981880293021,01/06/2023 19:01:37,01/06/2023 19:06:39,302,2380,470,112.110.108.192,31982335,www,10.141.7.95,,404055981880293021,4G,IPv4
94,404051935364854,8680180480286005,9825479358,,10.141.7.95,40292,142.250.183.202,443,49.14.164.144,56415,40405598188029301,01/06/2023 20:01:31,01/06/2023 20:01:34,3,3908,1550,112.110.108.192,31982335,www,10.141.7.95,,40405598188029301,4G,IPv4
